#RPLIDAR SCAN DATA
#COUNT=1162
#Angule	Distance	Quality
106.0730 2224.0 188
106.3257 2204.0 188
106.5894 2176.0 188
106.8420 2160.0 188
107.1057 2148.0 188
107.3584 2132.0 188
107.6056 2112.0 188
107.8748 2092.0 188
108.1219 2076.0 188
108.3856 2056.0 188
108.6987 2040.0 188
108.9514 2022.0 188
109.1986 2006.0 188
109.4678 1990.0 188
109.7150 1972.0 188
109.9841 1956.0 188
110.2313 1940.0 188
110.4840 1926.0 188
110.7477 1912.0 188
110.9949 1898.0 188
111.3080 1886.0 188
111.5607 1874.0 188
111.8243 1860.0 188
112.0770 1846.0 188
112.3407 1834.0 188
112.5934 1820.0 188
112.8406 1810.0 188
113.1042 1796.0 188
113.3569 1780.0 188
113.6206 1768.0 188
113.9337 1756.0 188
114.1864 1744.0 188
114.4336 1732.0 188
114.7028 1718.0 188
114.9500 1706.0 188
115.2026 1694.0 188
115.4663 1684.0 188
115.7135 1672.0 188
115.9827 1662.0 188
116.2299 1650.0 188
116.4825 1640.0 188
116.7957 1630.0 188
117.0593 1618.0 188
117.3120 1610.0 188
117.5592 1600.0 188
117.8229 1586.0 188
118.0756 1578.0 188
118.3228 1570.0 188
118.5919 1562.0 188
118.8391 1550.0 188
119.1083 1546.0 188
119.4214 1536.0 188
119.6686 1528.0 188
119.9213 1518.0 188
120.1849 1512.0 188
120.4321 1508.0 188
120.6848 1498.0 188
120.9485 1490.0 188
121.2012 1486.0 188
121.4648 1476.0 188
121.7175 1468.0 188
121.9647 1460.0 188
122.2339 1452.0 188
122.5415 1446.0 188
122.7942 1440.0 188
123.0469 1438.0 188
123.3105 1430.0 188
123.5577 1422.0 188
123.8269 1418.0 188
124.0741 1408.0 188
124.3268 1400.0 188
124.5905 1394.0 188
124.8431 1390.0 188
125.0903 1386.0 188
125.3540 1380.0 188
125.8704 1376.0 188
126.6229 920.0 188
126.8866 916.0 188
127.1393 912.0 188
127.4524 908.0 188
127.6996 904.0 188
127.9688 902.0 188
128.2159 900.0 188
128.4686 896.0 188
