#RPLIDAR SCAN DATA
#COUNT=1296
#Angule	Distance	Quality
135.3076 189.0 188
135.5768 189.0 188
135.8240 189.0 188
136.0931 188.0 188
136.3403 188.0 188
136.6534 187.0 188
136.9171 187.0 188
137.1698 187.0 188
137.4994 186.0 188
137.7466 186.0 188
138.0103 186.0 188
138.2629 185.0 188
138.5266 185.0 188
138.7793 185.0 188
139.0924 184.0 188
139.3561 184.0 188
139.6088 184.0 188
139.9219 183.0 188
140.1855 183.0 188
140.4327 183.0 188
140.7019 183.0 188
141.0150 182.0 188
141.2787 182.0 188
141.5259 181.0 188
141.7950 181.0 188
142.0422 181.0 188
142.3114 181.0 188
142.5586 181.0 188
142.8717 180.0 188
143.1354 180.0 188
143.3881 180.0 188
143.6517 180.0 188
143.9648 179.0 188
144.2340 179.0 188
144.4812 179.0 188
144.7449 179.0 188
145.0580 178.0 188
145.3107 178.0 188
145.5743 178.0 188
145.8270 178.0 188
146.0907 178.0 188
146.3434 178.0 188
146.6071 177.0 188
146.8542 177.0 188
147.1234 177.0 188
147.3706 177.0 188
147.6398 177.0 188
147.8870 177.0 188
148.1561 177.0 188
148.4198 177.0 188
148.7329 176.0 188
148.9801 176.0 188
149.2493 176.0 188
149.4965 176.0 188
149.7656 176.0 188
150.0128 176.0 188
150.2765 176.0 188
150.5457 176.0 188
150.8588 175.0 188
151.1060 175.0 188
151.3696 175.0 188
151.6388 175.0 188
151.8860 175.0 188
152.1552 175.0 188
152.4188 175.0 188
152.6715 175.0 188
152.9352 175.0 188
153.1824 175.0 188
153.4515 175.0 188
153.7152 175.0 188
153.9679 175.0 188
154.2316 175.0 188
154.4843 175.0 188
154.7479 175.0 188
155.0116 175.0 188
155.2643 175.0 188
155.5280 175.0 188
155.7916 175.0 188
156.0443 175.0 188
156.3080 175.0 188
156.5607 175.0 188
156.8243 175.0 188
157.0935 175.0 188
157.3407 175.0 188
157.6044 175.0 188
157.8571 175.0 188
158.1207 175.0 188
158.3899 175.0 188
158.6371 175.0 188
158.9063 175.0 188
159.1534 175.0 188
159.4171 175.0 188
159.6863 175.0 188
159.9335 175.0 188
160.2026 175.0 188
160.4059 176.0 188
160.6696 176.0 188
160.9167 176.0 188
161.1859 176.0 188
161.4331 176.0 188
161.7023 176.0 188
161.9659 176.0 188
162.2186 176.0 188
162.4823 176.0 188
162.7460 176.0 188
162.9987 176.0 188
163.2019 177.0 188
163.4656 177.0 188
163.7183 177.0 188
163.9819 177.0 188
164.2456 177.0 188
164.4983 177.0 188
164.7620 177.0 188
165.0146 178.0 188
165.2783 178.0 188
165.5420 178.0 188
165.7947 178.0 188
166.0583 178.0 188
166.3110 178.0 188
166.5747 178.0 188
166.7780 179.0 188
167.0416 179.0 188
167.2943 179.0 188
167.5580 179.0 188
167.7612 180.0 188
168.0304 180.0 188
168.2776 180.0 188
168.5468 180.0 188
168.7939 180.0 188
169.0576 180.0 188
169.2609 181.0 188
169.5300 181.0 188
169.7772 181.0 188
170.0464 181.0 188
170.3101 182.0 188
170.5573 182.0 188
170.8264 182.0 188
171.0297 183.0 188
171.2769 183.0 188
171.5460 183.0 188
171.8097 183.0 188
172.0624 183.0 188
172.2656 184.0 188
172.5293 184.0 188
172.7765 184.0 188
172.9797 185.0 188
173.2489 185.0 188
173.5126 185.0 188
173.7653 186.0 188
174.0289 186.0 188
174.2926 186.0 188
174.5453 186.0 188
174.7485 187.0 188
174.9957 187.0 188
175.1990 188.0 188
175.4681 188.0 188
175.7153 188.0 188
175.9680 189.0 188
176.2317 189.0 188
176.4844 189.0 188
176.6821 190.0 188
176.9513 190.0 188
177.1985 190.0 188
177.4017 191.0 188
177.6544 191.0 188
177.9181 191.0 188
178.1708 192.0 188
178.4344 192.0 188
178.6377 193.0 188
178.8904 193.0 188
179.0936 194.0 188
179.3408 194.0 188
179.6045 195.0 188
179.8572 195.0 188
180.0604 196.0 188
180.3241 196.0 188
180.5768 196.0 188
180.7800 197.0 188
181.0272 197.0 188
181.2964 198.0 188
181.5436 198.0 188
181.7468 199.0 188
182.0105 199.0 188
182.2632 199.0 188
182.4664 200.0 188
182.7136 200.0 188
182.9828 201.0 188
183.2300 201.0 188
183.4332 202.0 188
183.7024 202.0 188
183.9496 203.0 188
184.2188 203.0 188
184.4055 204.0 188
184.6692 204.0 188
184.8724 205.0 188
185.1196 205.0 188
185.3888 206.0 188
185.6360 206.0 188
185.8392 207.0 188
186.0919 207.0 188
186.3556 208.0 188
186.6083 208.0 188
186.8115 209.0 188
187.0752 209.0 188
187.3279 210.0 188
187.5916 210.0 188
187.7783 211.0 188
187.9816 212.0 188
188.2452 212.0 188
188.4979 213.0 188
188.7616 213.0 188
188.9648 214.0 188
189.2175 215.0 188
189.4208 216.0 188
189.6680 216.0 188
189.9371 217.0 188
190.1843 217.0 188
190.3876 218.0 188
190.6512 219.0 188
190.9039 219.0 188
191.1072 220.0 188
191.3544 221.0 188
191.5576 222.0 188
195.5292 143.0 188
195.7159 144.0 188
195.9796 144.0 188
196.2323 144.0 188
196.4355 145.0 188
196.6992 145.0 188
197.0123 144.0 188
197.2650 144.0 188
197.9791 145.0 188
194.7327 229.0 188
194.9359 231.0 188
195.1392 233.0 188
195.3864 234.0 188
195.6555 234.0 188
195.8588 235.0 188
196.1060 236.0 188
196.3092 237.0 188
196.5729 238.0 188
196.7651 239.0 188
197.0728 238.0 188
197.4023 235.0 188
197.7155 232.0 188
198.0890 229.0 188
198.4021 227.0 188
199.2316 225.0 188
200.0281 270.0 188
200.3412 267.0 188
200.6708 263.0 188
200.9839 261.0 188
201.2311 260.0 188
201.4948 259.0 188
201.7474 260.0 188
202.0111 261.0 188
202.2144 262.0 188
202.4835 263.0 188
202.6868 265.0 188
202.9340 266.0 188
203.2031 267.0 188
203.4009 268.0 188
203.6536 269.0 188
203.9172 270.0 188
204.1205 272.0 188
204.3732 273.0 188
204.5764 275.0 188
204.8401 276.0 188
205.0433 277.0 188
205.2960 279.0 188
205.4993 280.0 188
205.7629 282.0 188
205.9662 283.0 188
206.2299 285.0 188
206.4331 286.0 188
206.6858 287.0 188
206.9495 289.0 188
207.1527 291.0 188
207.4054 292.0 188
207.6086 294.0 188
207.8723 295.0 188
208.0756 297.0 188
208.3228 299.0 188
208.5260 300.0 188
208.7952 302.0 188
208.9984 304.0 188
209.2456 306.0 188
209.4489 308.0 188
209.7180 309.0 188
209.9817 311.0 188
210.1849 313.0 188
210.4321 315.0 188
210.6354 317.0 188
210.9045 318.0 188
211.1078 320.0 188
211.3550 322.0 188
211.5582 324.0 188
211.8274 326.0 188
212.0306 328.0 188
212.2778 330.0 188
212.5415 332.0 188
212.7448 334.0 188
212.9974 336.0 188
213.2007 339.0 188
213.4644 341.0 188
213.6676 343.0 188
213.9368 345.0 188
214.1400 348.0 188
214.3872 350.0 188
214.5905 352.0 188
214.8541 355.0 188
215.0574 357.0 188
215.3101 360.0 188
215.5133 363.0 188
215.7770 365.0 188
215.9802 368.0 188
216.2329 371.0 188
216.4362 373.0 188
216.6998 376.0 188
216.9031 379.0 188
217.1558 382.0 188
217.3590 385.0 188
217.6227 387.0 188
217.8864 390.0 188
218.0896 393.0 188
218.2928 397.0 188
218.5455 400.0 188
218.8092 403.0 188
219.0125 406.0 188
219.2651 409.0 188
219.4684 413.0 188
219.6716 417.0 188
219.9353 420.0 188
220.1825 423.0 188
220.3857 426.0 188
220.6549 431.0 188
220.8582 434.0 188
221.1053 438.0 188
221.3086 442.0 188
221.5778 446.0 188
221.7810 450.0 188
222.0282 455.0 188
222.2314 460.0 188
222.4347 464.0 188
222.6984 468.0 188
222.9016 473.0 188
223.1543 477.0 188
223.4180 482.0 188
223.6212 487.0 188
223.8245 492.0 188
224.0771 497.0 188
224.2804 503.0 188
224.5441 508.0 188
224.7473 513.0 188
225.0000 518.0 188
225.1978 524.0 188
225.4669 530.0 188
225.9833 534.0 188
227.7026 387.0 188
226.8402 567.0 188
227.0435 572.0 188
227.3071 576.0 188
228.0762 580.0 188
228.6365 640.0 188
230.2460 616.0 188
236.5466 906.0 188
237.1838 1198.0 188
237.3871 1230.0 188
237.6563 1262.0 188
237.8540 1300.0 188
238.1067 1336.0 188
238.3099 1370.0 188
239.0900 1374.0 188
239.7162 1288.0 188
239.9799 1288.0 188
240.2325 1286.0 188
240.4962 1286.0 188
240.7489 1286.0 188
241.0126 1284.0 188
241.2653 1284.0 188
241.5289 1278.0 188
241.7761 1278.0 188
242.0453 1286.0 188
242.3090 1284.0 188
242.5616 1284.0 188
242.8088 1282.0 188
243.0780 1276.0 188
243.3252 1278.0 188
243.5889 1286.0 188
243.8416 1288.0 188
244.0887 1278.0 188
244.3579 1272.0 188
244.6051 1278.0 188
244.8743 1266.0 188
245.1215 1248.0 188
245.3741 1264.0 188
245.6378 1284.0 188
245.8905 1284.0 188
246.1542 1284.0 188
246.4014 1284.0 188
246.6541 1284.0 188
246.9177 1284.0 188
247.1704 1284.0 188
247.4341 1284.0 188
247.6868 1284.0 188
247.9504 1284.0 188
248.2031 1284.0 188
248.4503 1286.0 188
248.7140 1286.0 188
248.9667 1284.0 188
249.2303 1284.0 188
249.4830 1284.0 188
249.7302 1286.0 188
249.9994 1286.0 188
250.2466 1286.0 188
250.5103 1288.0 188
250.7629 1282.0 188
251.0156 1270.0 188
251.2793 1258.0 188
251.5265 1266.0 188
251.7957 1278.0 188
252.0428 1260.0 188
252.2955 1252.0 188
252.5592 1270.0 188
252.8119 1288.0 188
253.0756 1290.0 188
253.3228 1292.0 188
253.5754 1292.0 188
253.8391 1292.0 188
254.0918 1292.0 188
254.3555 1294.0 188
254.6082 1294.0 188
254.8114 1296.0 188
255.0586 1296.0 188
255.3278 1296.0 188
255.5750 1298.0 188
255.8386 1298.0 188
256.0913 1300.0 188
256.3385 1300.0 188
256.6077 1302.0 188
256.8549 1304.0 188
257.1240 1304.0 188
257.3712 1306.0 188
257.6239 1318.0 188
258.3270 2022.0 188
258.5742 2022.0 188
258.8269 2026.0 188
259.0906 2038.0 188
259.2938 2068.0 188
259.5465 2088.0 188
259.7937 2088.0 188
260.3101 2096.0 188
260.5737 2184.0 188
260.8264 2196.0 188
261.0736 2204.0 188
261.3428 2208.0 188
261.5900 2216.0 188
261.8591 2196.0 188
262.1063 2176.0 188
262.3590 2208.0 188
262.5623 2252.0 188
262.8259 2264.0 188
263.0731 2264.0 188
263.3258 2272.0 188
263.5895 2308.0 188
263.8422 2352.0 188
264.1058 2368.0 188
264.3585 2404.0 188
264.6057 2452.0 188
264.8090 2468.0 188
265.1221 2456.0 188
265.3857 2448.0 188
265.6384 2444.0 188
265.9021 2452.0 188
266.0889 2496.0 188
266.3580 2536.0 188
266.6052 2568.0 188
266.8744 2628.0 188
267.1216 2656.0 188
267.3853 2660.0 188
267.6544 2672.0 188
267.9016 2704.0 188
268.1049 2740.0 188
268.3740 2764.0 188
268.6212 2792.0 188
268.8904 2844.0 188
269.1376 2868.0 188
269.4012 2868.0 188
269.6704 2872.0 188
270.1868 2984.0 188
270.4340 2996.0 188
270.7031 3000.0 188
270.9503 3004.0 188
271.2140 3020.0 188
271.4832 3024.0 188
271.7303 2984.0 188
272.2028 3092.0 188
272.4500 3148.0 188
272.7136 3244.0 188
272.9663 3248.0 188
273.2300 3160.0 188
273.8123 2824.0 188
274.0594 2804.0 188
274.3231 2812.0 188
274.7791 3260.0 188
275.0427 3268.0 188
275.3119 3276.0 188
275.5591 3288.0 188
275.8228 3296.0 188
276.0754 3304.0 188
276.3391 3316.0 188
276.5918 3324.0 188
276.8555 3336.0 188
277.1246 3348.0 188
277.3718 3356.0 188
277.6355 3368.0 188
277.8882 3376.0 188
278.1519 3388.0 188
278.4045 3392.0 188
278.6682 3404.0 188
278.9374 3416.0 188
279.1846 3428.0 188
279.4482 3436.0 188
279.7009 3444.0 188
279.9646 3456.0 188
280.2338 3460.0 188
280.4810 3472.0 188
280.7446 3484.0 188
280.9973 3496.0 188
281.2610 3508.0 188
281.4642 3520.0 188
281.7169 3536.0 188
281.9806 3548.0 188
282.2333 3556.0 188
282.4969 3564.0 188
282.7606 3576.0 188
283.0133 3588.0 188
283.2770 3600.0 188
283.5297 3612.0 188
283.7933 3620.0 188
284.0625 3632.0 188
284.3097 3644.0 188
284.5734 3660.0 188
284.8260 3672.0 188
285.0897 3684.0 188
285.3424 3696.0 188
285.6061 3712.0 188
285.8698 3728.0 188
286.1224 3736.0 188
286.3861 3752.0 188
286.6388 3768.0 188
286.9025 3784.0 188
287.1552 3800.0 188
287.4188 3812.0 188
287.6825 3824.0 188
287.9352 3840.0 188
288.1989 3860.0 188
288.7152 3872.0 188
289.2316 3924.0 188
289.4952 3924.0 188
289.7479 3948.0 188
290.0116 3980.0 188
290.2643 3992.0 188
290.5280 4016.0 188
290.7806 4036.0 188
291.0443 4056.0 188
291.2915 4076.0 188
291.5607 4096.0 188
291.7639 4112.0 188
292.0111 4136.0 188
292.2803 4160.0 188
292.5275 4176.0 188
292.7802 4200.0 188
293.0438 4216.0 188
293.2965 4240.0 188
293.5602 4264.0 188
293.8074 4280.0 188
294.0765 4304.0 188
294.3237 4320.0 188
294.5764 4352.0 188
294.8401 4376.0 188
295.0928 4408.0 188
295.3564 4424.0 188
295.6091 4448.0 188
295.8728 4464.0 188
296.1200 4488.0 188
296.3727 4512.0 188
296.6364 4536.0 188
296.8890 4568.0 188
297.1527 4592.0 188
297.4054 4616.0 188
297.6691 4648.0 188
297.9218 4664.0 188
298.1689 4688.0 188
298.4326 4720.0 188
298.6853 4752.0 188
298.9490 4776.0 188
299.2017 4800.0 188
299.4653 4840.0 188
299.7180 4872.0 188
299.9652 4880.0 188
300.2344 4872.0 188
300.4816 4864.0 188
300.7452 4888.0 188
300.9979 4904.0 188
301.2012 4968.0 188
301.4484 4952.0 188
301.7615 4888.0 188
302.0306 4880.0 188
302.2778 4864.0 188
302.5415 4856.0 188
302.7942 4824.0 188
303.0469 4792.0 188
303.3105 4800.0 188
303.5577 4800.0 188
303.8269 4776.0 188
304.0741 4760.0 188
304.8431 4752.0 188
305.1068 4200.0 188
305.3540 4176.0 188
305.6232 4160.0 188
305.8704 4152.0 188
306.1395 4136.0 188
306.3867 4120.0 188
306.6394 4104.0 188
306.9525 4096.0 188
307.2162 4084.0 188
307.4634 4064.0 188
307.7325 4056.0 188
307.9797 4040.0 188
308.2489 4028.0 188
308.4961 4020.0 188
308.7488 4008.0 188
309.0125 4004.0 188
309.2651 3996.0 188
309.5288 3992.0 188
309.7760 3984.0 188
310.0452 3976.0 188
310.2924 3964.0 188
310.5450 3956.0 188
310.8087 3948.0 188
311.0614 3944.0 188
311.3251 3944.0 188
311.5778 3936.0 188
311.8414 3924.0 188
312.0886 3920.0 188
312.3413 3916.0 188
312.6050 3912.0 188
312.8577 3908.0 188
313.1213 3904.0 188
313.3740 3932.0 188
313.6377 3976.0 188
313.8904 4024.0 188
314.1376 4060.0 188
314.3408 4100.0 188
314.6045 4160.0 188
314.8572 4224.0 188
315.1208 4280.0 188
315.6207 4336.0 188
316.1536 4408.0 188
316.4063 4400.0 188
316.6699 4400.0 188
316.9171 4392.0 188
317.1863 4392.0 188
317.4500 4384.0 188
317.7026 4376.0 188
317.9663 4368.0 188
318.2135 4360.0 188
318.4827 4352.0 188
318.7463 4344.0 188
318.9990 4336.0 188
319.2627 4328.0 188
319.5154 4328.0 188
319.7791 4328.0 188
320.0427 4320.0 188
320.2954 4312.0 188
320.5591 4304.0 188
320.8118 4304.0 188
321.0754 4304.0 188
321.3281 4296.0 188
321.5918 4288.0 188
321.8555 4288.0 188
322.1082 4280.0 188
322.3718 4280.0 188
322.6245 4264.0 188
322.8882 4264.0 188
323.1519 4264.0 188
323.4045 4264.0 188
323.6682 4256.0 188
323.9209 4248.0 188
324.1846 4240.0 188
324.4482 4240.0 188
324.7009 4232.0 188
324.9646 4232.0 188
325.2173 4224.0 188
