#RPLIDAR SCAN DATA
#COUNT=892
#Angule	Distance	Quality
161.9330 680.0 188
162.4988 680.0 188
162.7020 680.0 188
162.8888 680.0 188
163.0756 680.0 188
163.2623 682.0 188
163.4491 682.0 188
163.6359 682.0 188
163.8281 682.0 188
164.0259 680.0 188
164.2181 682.0 188
176.4185 1216.0 188
176.9952 1194.0 188
177.1875 1194.0 188
177.5610 1188.0 188
177.9510 1194.0 188
178.1378 1192.0 188
178.3246 1180.0 188
178.5114 1178.0 188
178.6981 1176.0 188
181.7963 1134.0 188
181.9830 1134.0 188
182.1698 1132.0 188
182.3566 1130.0 188
182.5433 1128.0 188
182.7301 1126.0 188
182.9169 1122.0 188
183.1201 1120.0 188
183.3124 1120.0 188
183.4991 1120.0 188
183.7463 1112.0 188
183.9331 1108.0 188
184.1199 1102.0 188
184.3121 1100.0 188
184.4989 1108.0 188
184.6857 1106.0 188
184.8724 1104.0 188
185.0592 1102.0 188
185.2625 1102.0 188
185.6360 1104.0 188
186.6083 678.0 188
186.7950 678.0 188
186.9818 680.0 188
187.1686 682.0 188
187.3114 686.0 188
187.4982 688.0 188
187.6849 690.0 188
187.8717 692.0 188
188.0585 694.0 188
190.0140 666.0 188
190.2008 668.0 188
190.4041 672.0 188
190.5908 672.0 188
190.7776 668.0 188
190.9644 666.0 188
191.1511 670.0 188
191.3434 670.0 188
191.5302 670.0 188
193.1561 642.0 188
193.3594 640.0 188
193.5461 640.0 188
193.7329 640.0 188
193.9197 640.0 188
194.1064 640.0 188
194.2932 640.0 188
194.4800 640.0 188
194.6667 640.0 188
194.8700 640.0 188
195.0623 640.0 188
195.2490 640.0 188
195.4358 638.0 188
195.6226 640.0 188
195.8093 640.0 188
195.9961 640.0 188
196.1829 642.0 188
196.3861 642.0 188
196.5729 640.0 188
196.7651 640.0 188
196.9519 640.0 188
197.3254 640.0 188
200.9839 264.0 188
201.1707 264.0 188
201.3574 264.0 188
201.4948 265.0 188
201.6870 265.0 188
201.8738 265.0 188
202.0605 265.0 188
202.3077 264.0 188
202.5000 264.0 188
202.6373 265.0 188
202.8241 265.0 188
203.0109 265.0 188
203.2031 265.0 188
203.3899 265.0 188
203.5767 265.0 188
203.7634 265.0 188
203.9667 266.0 188
204.1534 267.0 188
204.2798 269.0 188
205.1697 335.0 188
205.3564 334.0 188
205.5432 334.0 188
206.1200 335.0 188
206.2463 340.0 188
206.3892 345.0 188
206.5155 347.0 188
206.7023 348.0 188
206.8890 349.0 188
207.0923 348.0 188
207.2791 347.0 188
207.5153 343.0 188
207.7185 342.0 188
207.9492 340.0 188
208.1360 339.0 188
208.3392 338.0 188
208.5260 338.0 188
208.7183 337.0 188
208.9050 337.0 188
209.0918 337.0 188
209.2786 337.0 188
209.4653 338.0 188
210.0916 336.0 188
210.7343 381.0 188
210.9814 375.0 188
211.6846 342.0 188
214.9805 274.0 188
215.2167 272.0 188
215.4199 272.0 188
215.6067 273.0 188
215.7935 273.0 188
215.9802 273.0 188
216.1670 273.0 188
216.3098 274.0 188
216.4966 274.0 188
216.6833 274.0 188
216.8701 274.0 188
217.0624 274.0 188
217.2491 275.0 188
217.4359 275.0 188
217.6392 275.0 188
217.8259 276.0 188
218.0127 276.0 188
218.1390 278.0 188
218.2764 280.0 188
221.0284 634.0 188
221.2317 634.0 188
221.4185 634.0 188
221.6547 626.0 188
221.8579 618.0 188
222.0447 616.0 188
222.2809 614.0 188
222.4841 614.0 188
222.6709 614.0 188
222.8577 614.0 188
223.0444 614.0 188
223.2312 614.0 188
223.4180 612.0 188
223.6047 612.0 188
223.8080 612.0 188
223.9948 612.0 188
224.1870 612.0 188
224.3738 612.0 188
224.5605 610.0 188
224.7473 610.0 188
224.9341 610.0 188
225.1373 608.0 188
225.3241 606.0 188
225.5109 606.0 188
225.7031 606.0 188
225.8899 606.0 188
226.0767 606.0 188
226.2634 606.0 188
226.4667 608.0 188
226.6534 608.0 188
226.8402 610.0 188
227.0270 610.0 188
227.2137 612.0 188
227.4060 608.0 188
227.6093 610.0 188
227.7301 616.0 188
227.9169 620.0 188
228.1091 622.0 188
228.3124 622.0 188
228.4991 622.0 188
228.6859 616.0 188
229.5923 540.0 188
229.7791 538.0 188
229.9658 536.0 188
230.2185 534.0 188
230.4053 532.0 188
230.5920 532.0 188
230.7788 530.0 188
230.9656 528.0 188
231.1523 528.0 188
231.3556 528.0 188
231.5424 528.0 188
231.7291 526.0 188
231.9214 524.0 188
232.1686 522.0 188
232.5421 518.0 188
233.2013 469.0 188
233.3881 465.0 188
233.6353 459.0 188
233.8275 456.0 188
234.0747 452.0 188
234.2615 448.0 188
234.5142 446.0 188
234.7009 443.0 188
234.9481 436.0 188
235.2008 427.0 188
235.4370 421.0 188
235.6238 417.0 188
235.8710 414.0 188
236.0577 413.0 188
236.6840 409.0 188
236.8268 411.0 188
237.0135 415.0 188
237.2003 410.0 188
237.4365 406.0 188
237.6233 404.0 188
237.8705 403.0 188
238.0573 401.0 188
238.2495 400.0 188
238.4363 398.0 188
238.6230 398.0 188
238.8098 400.0 188
239.0131 400.0 188
239.1998 397.0 188
239.4360 396.0 188
239.6228 396.0 188
239.8096 396.0 188
239.9524 398.0 188
240.1392 398.0 188
240.3259 397.0 188
240.5731 394.0 188
240.7654 391.0 188
241.0126 390.0 188
241.1389 392.0 188
241.3257 392.0 188
241.5125 391.0 188
241.7651 389.0 188
241.9519 389.0 188
242.1387 390.0 188
242.2760 391.0 188
242.5122 389.0 188
242.6990 387.0 188
242.8857 387.0 188
243.0780 387.0 188
243.2813 386.0 188
243.4680 385.0 188
243.6548 385.0 188
243.8416 385.0 188
244.0283 385.0 188
244.2810 384.0 188
244.4678 384.0 188
244.6545 383.0 188
244.8413 383.0 188
245.0281 383.0 188
245.2148 382.0 188
245.4016 381.0 188
245.5884 380.0 188
245.7806 379.0 188
245.9674 379.0 188
246.1542 379.0 188
246.3409 379.0 188
246.5936 378.0 188
246.7804 377.0 188
246.9672 377.0 188
247.1539 376.0 188
247.3407 376.0 188
247.5439 376.0 188
247.7307 375.0 188
247.9175 375.0 188
248.1042 374.0 188
248.2965 373.0 188
248.5437 372.0 188
248.7305 372.0 188
248.9172 371.0 188
249.8236 339.0 188
250.0598 334.0 188
250.3125 331.0 188
250.4993 331.0 188
250.6860 330.0 188
250.8728 329.0 188
251.0596 329.0 188
251.2463 329.0 188
251.4331 329.0 188
251.6858 327.0 188
251.8726 327.0 188
252.0593 327.0 188
252.2461 327.0 188
252.3889 328.0 188
252.6196 327.0 188
252.8229 327.0 188
253.0151 327.0 188
253.2019 327.0 188
253.3887 327.0 188
253.5754 327.0 188
253.7622 327.0 188
253.8885 328.0 188
254.0918 328.0 188
254.3280 327.0 188
254.5148 327.0 188
254.7015 327.0 188
254.8389 328.0 188
255.0311 328.0 188
255.2179 328.0 188
255.4651 327.0 188
255.6519 327.0 188
255.7782 328.0 188
255.9650 328.0 188
256.1682 328.0 188
256.3550 328.0 188
256.5417 329.0 188
256.7340 329.0 188
256.9208 330.0 188
257.1075 330.0 188
257.2943 330.0 188
257.4811 330.0 188
257.6678 331.0 188
257.8546 331.0 188
258.0579 332.0 188
258.2446 332.0 188
258.3710 333.0 188
258.5577 334.0 188
258.7500 334.0 188
258.9368 335.0 188
259.0741 337.0 188
259.2609 338.0 188
259.4531 339.0 188
259.6399 340.0 188
259.7772 342.0 188
259.9640 343.0 188
260.1563 342.0 188
260.4034 341.0 188
260.5902 341.0 188
261.3098 358.0 188
261.4966 359.0 188
262.5623 318.0 188
262.8094 315.0 188
262.9962 315.0 188
263.1830 314.0 188
263.3698 313.0 188
263.5620 313.0 188
263.7653 313.0 188
263.9520 313.0 188
264.1388 313.0 188
264.3256 314.0 188
264.5123 314.0 188
264.6991 314.0 188
264.8859 314.0 188
265.0781 315.0 188
265.2155 316.0 188
265.4022 317.0 188
265.5890 317.0 188
265.7813 317.0 188
265.9680 317.0 188
266.1548 318.0 188
266.3416 319.0 188
266.5283 319.0 188
266.7151 319.0 188
266.8579 320.0 188
267.0447 320.0 188
267.2314 320.0 188
267.4182 320.0 188
267.6709 319.0 188
267.7917 320.0 188
267.9950 320.0 188
268.1873 320.0 188
268.3740 320.0 188
268.5608 320.0 188
268.7476 320.0 188
268.9343 320.0 188
269.5441 306.0 188
269.8407 298.0 188
270.0934 294.0 188
270.3241 292.0 188
270.5109 292.0 188
270.7031 291.0 188
270.9009 291.0 188
271.0931 291.0 188
271.2799 290.0 188
271.4667 290.0 188
271.6534 290.0 188
271.8402 290.0 188
272.0270 290.0 188
272.2137 290.0 188
272.4060 290.0 188
272.5928 290.0 188
272.7795 291.0 188
272.9828 291.0 188
273.1696 291.0 188
273.3563 292.0 188
273.5431 291.0 188
273.7299 292.0 188
273.9166 292.0 188
274.1199 292.0 188
274.2462 293.0 188
274.4330 293.0 188
274.6198 294.0 188
274.8230 293.0 188
275.0153 294.0 188
275.2020 294.0 188
275.3888 294.0 188
275.5756 295.0 188
275.7623 295.0 188
275.9656 295.0 188
276.1523 296.0 188
276.3391 296.0 188
276.5259 296.0 188
276.7181 296.0 188
276.8555 297.0 188
277.0422 297.0 188
277.2290 298.0 188
277.4213 298.0 188
277.6080 299.0 188
277.8113 299.0 188
277.9980 299.0 188
278.1244 300.0 188
278.3276 301.0 188
278.5144 301.0 188
278.7012 302.0 188
278.8879 303.0 188
279.0308 304.0 188
279.2175 305.0 188
279.4043 306.0 188
279.5911 307.0 188
279.7339 308.0 188
279.9207 309.0 188
280.1074 310.0 188
280.2448 312.0 188
280.4370 313.0 188
280.6238 314.0 188
280.7446 316.0 188
280.9479 317.0 188
281.1401 318.0 188
281.2610 320.0 188
281.4642 321.0 188
281.6510 323.0 188
281.7773 326.0 188
281.9202 328.0 188
282.2937 331.0 188
289.2316 2936.0 188
289.4183 2936.0 188
289.6051 2936.0 188
289.7919 2928.0 188
289.9841 2932.0 188
290.1709 2932.0 188
290.3577 2924.0 188
290.5444 2920.0 188
290.7312 2920.0 188
290.9180 2916.0 188
291.1047 2916.0 188
291.2915 2912.0 188
291.4838 2912.0 188
291.6705 2908.0 188
291.8573 2916.0 188
292.0441 2916.0 188
292.2308 2908.0 188
292.4176 2908.0 188
292.6044 2908.0 188
292.7966 2908.0 188
292.9834 2904.0 188
293.1702 2900.0 188
293.3734 2900.0 188
293.5602 2896.0 188
293.7469 2900.0 188
293.9337 2900.0 188
294.1205 2896.0 188
294.3073 2896.0 188
294.4995 2896.0 188
294.6863 2900.0 188
295.0598 2940.0 188
295.7025 3576.0 188
295.8893 3580.0 188
296.0760 3576.0 188
296.2628 3576.0 188
296.4496 3580.0 188
296.6364 3580.0 188
296.8231 3584.0 188
297.2021 3596.0 188
297.4493 3424.0 188
297.6361 3400.0 188
297.8229 3372.0 188
298.0151 3348.0 188
298.2019 3340.0 188
298.3887 3320.0 188
298.5754 3280.0 188
298.7622 3288.0 188
298.9490 3316.0 188
299.1357 3316.0 188
299.3280 3320.0 188
299.5148 3336.0 188
299.7015 3348.0 188
299.8883 3356.0 188
300.0751 3376.0 188
300.2618 3404.0 188
300.4651 3428.0 188
300.6519 3384.0 188
300.8386 3332.0 188
301.0309 3328.0 188
301.2177 3324.0 188
301.4044 3320.0 188
301.5912 3324.0 188
301.7780 3320.0 188
301.9647 3320.0 188
302.1515 3312.0 188
302.3438 3324.0 188
302.9041 3368.0 188
303.4644 3080.0 188
304.0302 3120.0 188
304.4641 2880.0 188
304.6509 2880.0 188
305.9637 1350.0 188
306.3593 1348.0 188
306.5460 1354.0 188
306.7328 1354.0 188
306.9196 1356.0 188
307.1063 1356.0 188
307.2931 1354.0 188
307.4963 1356.0 188
307.6831 1364.0 188
308.0621 1352.0 188
309.1992 1352.0 188
309.3860 1362.0 188
309.5892 1366.0 188
309.7156 1374.0 188
309.9023 1376.0 188
310.0891 1380.0 188
310.2924 1384.0 188
310.4791 1388.0 188
310.6714 1392.0 188
310.8582 1394.0 188
311.0449 1398.0 188
311.2482 1402.0 188
311.4349 1408.0 188
311.6217 1418.0 188
311.9952 1418.0 188
312.7643 1418.0 188
313.0884 1448.0 188
313.5278 1422.0 188
313.7146 1442.0 188
313.9014 1444.0 188
314.2310 1450.0 188
320.1196 1476.0 188
320.3119 1502.0 188
320.5151 1508.0 188
320.7019 1508.0 188
320.8887 1510.0 188
321.0754 1510.0 188
321.2622 1510.0 188
321.4490 1510.0 188
321.6522 1512.0 188
321.8390 1514.0 188
322.0313 1522.0 188
322.2180 1516.0 188
322.7948 1510.0 188
325.7007 3096.0 188
327.5574 1780.0 188
327.7496 1768.0 188
327.9364 1760.0 188
328.1836 1756.0 188
328.3704 1752.0 188
328.5571 1746.0 188
328.7494 1738.0 188
328.9526 1736.0 188
329.1394 1736.0 188
329.3262 1732.0 188
329.5129 1730.0 188
329.6997 1726.0 188
329.8865 1722.0 188
330.0732 1724.0 188
330.2765 1724.0 188
330.4688 1724.0 188
330.6555 1722.0 188
330.8423 1720.0 188
331.0291 1720.0 188
331.2158 1718.0 188
331.4026 1718.0 188
331.6058 1720.0 188
331.7926 1722.0 188
331.9794 1722.0 188
332.1716 1724.0 188
332.3584 1726.0 188
332.5452 1728.0 188
332.7484 1730.0 188
332.9352 1734.0 188
333.1219 1736.0 188
333.3087 1740.0 188
333.4955 1750.0 188
333.6383 1758.0 188
333.8251 1758.0 188
334.0118 1762.0 188
334.1986 1768.0 188
334.3854 1770.0 188
334.5776 1776.0 188
334.7809 1782.0 188
334.9677 1790.0 188
335.1544 1800.0 188
335.3412 1810.0 188
335.5280 1818.0 188
335.7147 1830.0 188
335.9015 1842.0 188
336.1047 1850.0 188
336.2915 1860.0 188
336.4178 1892.0 188
336.6046 1916.0 188
336.8079 1926.0 188
336.9946 1940.0 188
337.1869 1958.0 188
337.3737 1986.0 188
338.5602 3836.0 188
338.7469 3836.0 188
338.9337 3840.0 188
339.1205 3836.0 188
339.3073 3832.0 188
339.4995 3828.0 188
339.7028 3828.0 188
339.8895 3820.0 188
340.0763 3816.0 188
340.2631 3812.0 188
340.4498 3804.0 188
341.0266 3804.0 188
342.6691 4328.0 188
343.2953 3660.0 188
343.4821 3652.0 188
343.6688 3648.0 188
343.8556 3652.0 188
344.0588 3660.0 188
344.2456 3668.0 188
344.4324 3672.0 188
344.6246 3684.0 188
344.9982 3872.0 188
345.3717 3772.0 188
345.5585 3748.0 188
349.1400 1254.0 188
350.3265 1202.0 188
350.5133 1206.0 188
350.8868 1202.0 188
