#RPLIDAR SCAN DATA
#COUNT=1252
#Angule	Distance	Quality
131.1823 200.0 188
131.4954 199.0 188
131.7645 199.0 188
132.0776 198.0 188
132.3413 198.0 188
132.6050 197.0 188
132.9181 196.0 188
133.2312 195.0 188
133.4949 195.0 188
133.7476 194.0 188
134.0607 193.0 188
134.3243 193.0 188
134.6375 192.0 188
134.9011 191.0 188
135.1538 191.0 188
135.4834 190.0 188
135.7306 190.0 188
136.0437 189.0 188
136.3074 189.0 188
136.5765 188.0 188
136.8896 187.0 188
137.1368 187.0 188
137.4664 186.0 188
137.7136 186.0 188
137.9828 185.0 188
138.2465 185.0 188
138.5596 184.0 188
138.8123 184.0 188
139.1364 183.0 188
139.3890 183.0 188
139.7021 182.0 188
139.9658 182.0 188
140.2295 181.0 188
140.4822 181.0 188
140.7458 181.0 188
141.0590 180.0 188
141.3281 180.0 188
141.6357 179.0 188
141.8884 179.0 188
142.2180 178.0 188
142.4652 178.0 188
142.7344 178.0 188
142.9816 177.0 188
143.2452 177.0 188
143.5583 176.0 188
143.8275 176.0 188
144.0747 176.0 188
144.4043 175.0 188
144.6515 175.0 188
144.9207 175.0 188
145.2338 174.0 188
145.4974 174.0 188
145.7446 174.0 188
146.0138 174.0 188
146.3269 173.0 188
146.5906 173.0 188
146.8433 173.0 188
147.1069 172.0 188
147.3706 172.0 188
147.6233 172.0 188
147.9364 171.0 188
148.2001 171.0 188
148.4637 171.0 188
148.7164 171.0 188
149.0295 170.0 188
149.2932 170.0 188
149.5624 170.0 188
149.8096 170.0 188
150.1227 169.0 188
150.3864 169.0 188
150.6555 169.0 188
150.9686 168.0 188
151.2158 168.0 188
151.4795 168.0 188
151.7487 168.0 188
151.9958 168.0 188
152.5122 168.0 188
153.6218 167.0 188
154.1821 166.0 188
154.9677 166.0 188
155.2313 166.0 188
155.8081 165.0 188
156.5771 165.0 188
156.8408 165.0 188
157.3572 165.0 188
159.7028 165.0 188
159.9500 164.0 188
160.4663 164.0 188
161.2463 164.0 188
161.5155 164.0 188
162.0264 164.0 188
162.8119 164.0 188
163.6359 163.0 188
164.6851 163.0 188
165.2014 163.0 188
165.9375 164.0 188
166.1847 164.0 188
166.7010 164.0 188
167.4811 164.0 188
167.7448 164.0 188
168.2611 165.0 188
169.0466 165.0 188
170.6067 165.0 188
170.8704 165.0 188
171.3263 166.0 188
172.1063 166.0 188
172.3700 166.0 188
172.8864 166.0 188
173.0896 167.0 188
173.3588 167.0 188
173.6060 167.0 188
173.8696 167.0 188
174.0729 168.0 188
174.3420 168.0 188
174.5892 168.0 188
174.8584 168.0 188
175.1221 168.0 188
175.3748 168.0 188
175.5780 169.0 188
175.8417 169.0 188
176.1053 169.0 188
176.3086 170.0 188
176.5613 170.0 188
176.8250 170.0 188
177.0776 170.0 188
177.3413 170.0 188
177.5446 171.0 188
177.8082 171.0 188
178.0609 171.0 188
178.3246 171.0 188
178.5278 172.0 188
178.7915 172.0 188
179.0442 172.0 188
179.3079 172.0 188
179.5770 173.0 188
179.8242 173.0 188
180.0934 173.0 188
180.3406 173.0 188
180.5438 174.0 188
180.8075 174.0 188
181.0767 174.0 188
181.2799 175.0 188
181.5271 175.0 188
181.7963 175.0 188
181.9995 176.0 188
182.2632 176.0 188
182.5104 176.0 188
182.7795 176.0 188
182.9828 177.0 188
183.2465 177.0 188
183.4991 178.0 188
183.7628 178.0 188
184.0155 178.0 188
184.2297 179.0 188
184.4824 179.0 188
184.7461 179.0 188
184.9493 180.0 188
185.2020 180.0 188
185.4053 181.0 188
185.6689 181.0 188
185.9326 181.0 188
186.1853 182.0 188
186.4490 182.0 188
186.6522 183.0 188
186.9214 183.0 188
187.1686 183.0 188
187.3718 184.0 188
187.6355 184.0 188
187.8387 185.0 188
188.1079 185.0 188
188.3551 186.0 188
188.6243 186.0 188
188.8715 186.0 188
189.0747 187.0 188
189.3384 187.0 188
189.5416 188.0 188
189.8108 188.0 188
190.0580 189.0 188
190.3271 189.0 188
190.5304 190.0 188
190.7776 190.0 188
190.9973 191.0 188
191.2500 191.0 188
191.5137 192.0 188
191.7169 193.0 188
191.9641 193.0 188
192.1674 194.0 188
192.4365 194.0 188
192.7002 195.0 188
192.9529 195.0 188
193.1561 196.0 188
193.4198 196.0 188
193.6230 197.0 188
193.8702 197.0 188
194.1394 198.0 188
194.4031 198.0 188
194.6063 199.0 188
194.8590 199.0 188
195.0623 200.0 188
195.3259 201.0 188
195.5896 201.0 188
195.7928 202.0 188
196.0455 203.0 188
196.3092 203.0 188
196.5619 203.0 188
196.7651 204.0 188
196.9684 205.0 188
197.2321 206.0 188
197.6990 208.0 188
200.4950 210.0 188
200.6378 212.0 188
200.8411 214.0 188
201.0443 216.0 188
201.3080 217.0 188
201.5112 218.0 188
201.7639 219.0 188
201.9672 220.0 188
202.2308 220.0 188
202.5000 221.0 188
202.6978 222.0 188
202.9504 222.0 188
203.2141 223.0 188
203.4174 224.0 188
203.6865 225.0 188
203.9996 223.0 188
204.3073 221.0 188
204.6204 219.0 188
204.9335 217.0 188
205.2631 214.0 188
206.0925 212.0 188
206.9824 259.0 188
207.3560 256.0 188
207.6196 254.0 188
207.9327 251.0 188
208.2458 250.0 188
208.5590 248.0 188
208.8281 247.0 188
209.0918 247.0 188
209.2950 249.0 188
209.5422 249.0 188
209.8114 250.0 188
210.0146 252.0 188
210.2783 253.0 188
210.4816 254.0 188
210.7343 255.0 188
210.9375 257.0 188
211.2012 258.0 188
211.4044 259.0 188
211.6516 260.0 188
211.8549 262.0 188
212.1240 263.0 188
212.3877 264.0 188
212.5909 265.0 188
212.8436 266.0 188
213.0469 268.0 188
213.3105 270.0 188
213.5138 271.0 188
213.7610 273.0 188
213.9642 274.0 188
214.2334 275.0 188
214.4366 277.0 188
214.7003 278.0 188
214.9036 280.0 188
215.1563 281.0 188
215.3540 283.0 188
215.6232 284.0 188
215.8264 286.0 188
216.0901 288.0 188
216.3428 289.0 188
216.5460 291.0 188
216.8097 292.0 188
217.0129 294.0 188
217.2656 296.0 188
217.4634 298.0 188
217.7325 299.0 188
217.9358 301.0 188
218.1995 303.0 188
218.4027 305.0 188
218.6554 307.0 188
218.8586 309.0 188
219.1223 311.0 188
219.3256 313.0 188
219.5728 315.0 188
219.7760 317.0 188
220.0452 318.0 188
220.2484 320.0 188
220.5121 323.0 188
220.7153 325.0 188
220.9680 327.0 188
221.1713 329.0 188
221.4349 331.0 188
221.6382 333.0 188
221.8854 336.0 188
222.1051 338.0 188
222.3578 340.0 188
222.5610 343.0 188
222.8247 345.0 188
223.0280 348.0 188
223.2806 351.0 188
223.4839 353.0 188
223.7476 356.0 188
223.9508 359.0 188
224.2145 361.0 188
224.4177 364.0 188
224.6704 367.0 188
224.8737 370.0 188
225.0769 373.0 188
225.3406 376.0 188
225.5438 379.0 188
225.7965 381.0 188
226.0602 384.0 188
226.2634 387.0 188
226.5271 390.0 188
226.7303 394.0 188
226.9336 397.0 188
227.1863 400.0 188
227.4500 403.0 188
227.6532 407.0 188
227.8564 411.0 188
228.1201 414.0 188
228.3234 418.0 188
228.5760 422.0 188
228.7793 425.0 188
229.0430 430.0 188
229.2462 434.0 188
229.4989 437.0 188
229.7021 441.0 188
229.9658 446.0 188
230.1691 451.0 188
230.4327 455.0 188
230.6360 459.0 188
230.8392 465.0 188
231.0919 469.0 188
231.2952 474.0 188
231.5588 479.0 188
231.7621 484.0 188
232.0313 489.0 188
232.2290 495.0 188
232.4817 501.0 188
232.6849 507.0 188
232.9486 512.0 188
233.1519 516.0 188
233.4045 522.0 188
233.6078 530.0 188
234.0747 536.0 188
236.0303 371.0 188
234.9976 566.0 188
235.2008 572.0 188
235.4480 580.0 188
235.6512 586.0 188
235.9204 586.0 188
236.2335 572.0 188
236.9806 652.0 188
237.2937 646.0 188
237.4969 652.0 188
237.7606 664.0 188
237.9639 672.0 188
238.2166 682.0 188
238.4198 694.0 188
238.6835 702.0 188
238.8867 712.0 188
239.1394 722.0 188
239.3427 732.0 188
239.6063 744.0 188
239.8096 756.0 188
240.0623 768.0 188
240.2655 778.0 188
240.5292 792.0 188
240.7324 806.0 188
240.9357 820.0 188
241.1829 836.0 188
241.3861 850.0 188
241.6553 866.0 188
241.8585 884.0 188
242.1057 902.0 188
242.3090 922.0 188
242.5781 944.0 188
242.7759 966.0 188
242.9791 990.0 188
243.2483 1016.0 188
243.4351 1038.0 188
243.6987 1060.0 188
243.9020 1084.0 188
244.1711 1110.0 188
244.3744 1140.0 188
244.6216 1170.0 188
244.8248 1204.0 188
245.0281 1242.0 188
245.7477 1320.0 188
246.4673 1374.0 188
247.0935 1274.0 188
247.3572 1276.0 188
247.6208 1276.0 188
247.8735 1276.0 188
248.1372 1276.0 188
248.3899 1272.0 188
248.6536 1272.0 188
248.9063 1276.0 188
249.1699 1274.0 188
249.4171 1274.0 188
249.6863 1274.0 188
249.9500 1274.0 188
250.2026 1272.0 188
250.4663 1272.0 188
250.7135 1274.0 188
250.9827 1272.0 188
251.2299 1266.0 188
251.4990 1268.0 188
251.7462 1262.0 188
252.0154 1256.0 188
252.2626 1268.0 188
252.7954 1246.0 188
253.0426 1268.0 188
253.3118 1272.0 188
253.5590 1272.0 188
253.8281 1274.0 188
254.0753 1274.0 188
254.3390 1272.0 188
254.5917 1274.0 188
254.8553 1274.0 188
255.1245 1274.0 188
255.3717 1274.0 188
255.6354 1274.0 188
255.8881 1272.0 188
256.1517 1272.0 188
256.4209 1274.0 188
256.6681 1274.0 188
256.9373 1274.0 188
257.1844 1274.0 188
257.4481 1276.0 188
257.7173 1276.0 188
257.9645 1276.0 188
258.2336 1280.0 188
258.4973 1272.0 188
258.7500 1248.0 188
259.0137 1254.0 188
259.2609 1260.0 188
259.5300 1246.0 188
259.7937 1260.0 188
260.0464 1278.0 188
260.3101 1280.0 188
260.5573 1280.0 188
260.8264 1282.0 188
261.0901 1282.0 188
261.3428 1282.0 188
261.6064 1282.0 188
261.8701 1284.0 188
262.1228 1286.0 188
262.3865 1286.0 188
262.6392 1288.0 188
262.9028 1290.0 188
263.1665 1292.0 188
263.4192 1292.0 188
263.6829 1292.0 188
